indicator_id,province_id,indicator_value,year
5,6300,25.5,2020
5,6400,24.2,2020
5,6500,25.99,2020
5,7100,20.46,2020
5,7200,20.58,2020
5,7300,34.71,2020
5,7400,29.64,2020
5,7500,17.41,2020
5,7600,21.28,2020
5,8100,28.28,2020
5,8200,21.58,2020
5,9100,25.63,2020
5,9400,23.32,2020
5,1001,27.32,2020
6,1100,70.96,2020
6,1200,59.35,2020
6,1300,76.42,2020
6,1400,69.63,2020
6,1500,64.67,2020
6,1600,65.88,2020
6,1700,65.77,2020
6,1800,67.34,2020
6,1900,70.84,2020
6,2100,96.96,2020
6,3100,93.93,2020
6,3200,77.25,2020
6,3300,74.4,2020
6,3400,93.74,2020
6,3500,81.36,2020
6,3600,76.49,2020
6,5100,76.1,2020
6,5200,58.59,2020
6,5300,43.49,2020
6,6100,55.39,2020
6,6200,62.6,2020
6,6300,79.42,2020
6,6400,60.84,2020
6,6500,69.94,2020
6,7100,65.36,2020
6,7200,33.78,2020
6,7300,65.72,2020
6,7400,73.87,2020
6,7500,81.79,2020
6,7600,43.55,2020
6,8100,70.91,2020
6,8200,82.71,2020
6,9100,56.34,2020
6,9400,47.43,2020
6,1001,72.5,2020
7,1100,94.98,2020
7,1200,94,2020
7,1300,94.48,2020
7,1400,91.49,2020
7,1500,91.43,2020
7,1600,91.11,2020
7,1700,93.77,2020
7,1800,90.4,2020
7,1900,88.2,2020
7,2100,95.79,2020
7,3100,94,2020
7,3200,88.91,2020
7,3300,90.41,2020
7,3400,96.36,2020
7,3500,91.01,2020
7,3600,89.2,2020
7,5100,94.9,2020
7,5200,94.09,2020
7,5300,91.41,2020
7,6100,88.3,2020
7,6200,88.53,2020
7,6300,89.85,2020
7,6400,95.32,2020
7,6500,91.54,2020
7,7100,90.42,2020
7,7200,88.99,2020
7,7300,89.83,2020
7,7400,92.54,2020
7,7500,86.63,2020
7,7600,88.19,2020
7,8100,93.38,2020
7,8200,91.64,2020
7,9100,92.46,2020
7,9400,76,2020
7,1001,90.76,2020
8,1100,36.96,2020
8,1200,77.16,2020
8,1300,54,2020
8,1400,77.56,2020
8,1500,65.25,2020
8,1600,72.49,2020
8,1700,83.84,2020
8,1800,85.24,2020
8,1900,81.67,2020
8,2100,92.82,2020
8,3100,89.91,2020
8,3200,56.73,2020
8,3300,83.82,2020
8,3400,90.68,2020
8,3500,77.9,2020
8,3600,60.34,2020
8,5100,87.35,2020
8,5200,62.12,2020
8,5300,85.18,2020
8,6100,93.6,2020
8,6200,93.29,2020
8,6300,75.65,2020
8,6400,94.06,2020
8,6500,96.18,2020
8,7100,93.02,2020
8,7200,86.6,2020
8,7300,82.8,2020
8,7400,92.13,2020
8,7500,83.13,2020
8,7600,81.75,2020
8,8100,86.04,2020
8,8200,82.45,2020
8,9100,95.12,2020
8,9400,85.84,2020
8,1001,74.78,2020
9,1100,62.17,2020
9,1200,87.04,2020
9,1300,71.91,2020
9,1400,90.51,2020
9,1500,77.29,2020
9,1600,79.95,2020
9,1700,89.33,2020
9,1800,91.55,2020
9,1900,88.6,2020
9,2100,89.23,2020
9,3100,90.21,2020
9,3200,73.07,2020
9,3300,88.5,2020
9,3400,90.92,2020
9,3500,84.07,2020
9,3600,71.77,2020
9,5100,87.14,2020
9,5200,79.23,2020
9,5300,89.36,2020
9,6100,94.39,2020
9,6200,96.12,2020
9,6300,87.06,2020
9,6400,95.13,2020
9,6500,98.84,2020
9,7100,91.99,2020
9,7200,93.86,2020
9,7300,87.93,2020
9,7400,96.98,2020
9,7500,92.95,2020
9,7600,91.51,2020
9,8100,90.68,2020
9,8200,83.72,2020
9,9100,95.99,2020
9,9400,85.82,2020
9,1001,83.33,2020
10,1100,47.1,2020
10,1200,87.19,2020
10,1300,75.13,2020
10,1400,91.71,2020
10,1500,77.98,2020
10,1600,79.39,2020
10,1700,91.58,2020
10,1800,92.43,2020
10,1900,92.41,2020
10,2100,99.91,2020
10,3100,90.93,2020
10,3200,69.56,2020
10,3300,89.64,2020
10,3400,96.23,2020
10,3500,84.67,2020
10,3600,71.49,2020
10,5100,98.5,2020
10,5200,70.91,2020
10,5300,91.74,2020
10,6100,97.04,2020
10,6200,96.91,2020
10,6300,87.07,2020
10,6400,95.58,2020
10,6500,99.12,2020
10,7100,97.65,2020
10,7200,93.52,2020
10,7300,88.33,2020
10,7400,89.13,2020
10,7500,84.97,2020
10,7600,91.25,2020
10,8100,93.95,2020
10,8200,81.44,2020
10,9100,97.25,2020
10,9400,91.13,2020
10,1001,83.13,2020
11,1100,72.3,2020
11,1200,91.66,2020
11,1300,83.31,2020
11,1400,92.92,2020
11,1500,87.53,2020
11,1600,83.33,2020
11,1700,92.44,2020
11,1800,93.46,2020
11,1900,91.14,2020
11,2100,95.98,2020
11,3100,94.81,2020
11,3200,81.01,2020
11,3300,89.45,2020
11,3400,92.87,2020
11,3500,87.04,2020
11,3600,75.63,2020
11,5100,95.05,2020
11,5200,86.36,2020
11,5300,92.31,2020
11,6100,94.56,2020
11,6200,95.54,2020
11,6300,89.62,2020
11,6400,94.03,2020
11,6500,97.15,2020
11,7100,95.08,2020
11,7200,93.83,2020
11,7300,88.87,2020
11,7400,93.92,2020
11,7500,91.52,2020
11,7600,91.43,2020
11,8100,93.1,2020
11,8200,84.78,2020
11,9100,95.43,2020
11,9400,91.42,2020
11,1001,87.38,2020
12,1100,86.71,2020
12,1200,79.33,2020
12,1300,75.71,2020
12,1400,84.24,2020
12,1500,86.2,2020
12,1600,85.91,2020
12,1700,82.65,2020
12,1800,88.45,2020
12,1900,81.04,2020
12,2100,78.65,2020
12,3100,78.04,2020
12,3200,84.3,2020
12,3300,91.99,2020
12,3400,92.31,2020
12,3500,90.24,2020
12,3600,80.13,2020
12,5100,86.66,2020
12,5200,91.43,2020
12,5300,80.86,2020
12,6100,77.34,2020
12,6200,80.06,2020
12,6300,80.21,2020
12,6400,77.15,2020
12,6500,72.3,2020
12,7100,92.08,2020
12,7200,80.67,2020
12,7300,79.56,2020
12,7400,78.4,2020
12,7500,85.25,2020
12,7600,77.55,2020
12,8100,75.95,2020
12,8200,78.83,2020
12,9100,69.46,2020
12,9400,76.45,2020
12,1001,84.97,2020
13,1100,41.69,2020
13,1200,24.19,2020
13,1300,35.76,2020
13,1400,37.02,2020
13,1500,43.66,2020
13,1600,31.32,2020
13,1700,34.28,2020
13,1800,33.62,2020
13,1900,25.35,2020
13,2100,45.52,2020
13,3100,39.24,2020
13,3200,41.14,2020
13,3300,52.66,2020
13,3400,68.69,2020
13,3500,46.94,2020
13,3600,37.96,2020
13,5100,73.1,2020
13,5200,51.32,2020
13,5300,46.29,2020
13,6100,30.69,2020
13,6200,28.52,2020
13,6300,35.66,2020
13,6400,35.13,2020
13,6500,33.13,2020
13,7100,56.19,2020
13,7200,46.29,2020
13,7300,34.68,2020
13,7400,29.22,2020
13,7500,30.82,2020
13,7600,32.37,2020
13,8100,49.83,2020
13,8200,58.31,2020
13,9100,35.64,2020
13,9400,46.51,2020
13,1001,42.36,2020
14,1100,25.22,2020
14,1200,27.15,2020
14,1300,29.1,2020
14,1400,23.62,2020
14,1500,22.39,2020
14,1600,23.4,2020
14,1700,18.59,2020
14,1800,21.45,2020
14,1900,27.69,2020
14,2100,15.8,2020
14,3100,24.65,2020
14,3200,24.54,2020
14,3300,18.81,2020
14,3400,17.42,2020
14,3500,21.35,2020
14,3600,28.56,2020
14,5100,13.09,2020
14,5200,23.45,2020
14,5300,32.92,2020
14,6100,21.02,2020
14,6200,25.16,2020
14,6300,15.35,2020
14,6400,22.02,2020
14,6500,27.98,2020
14,7100,24.95,2020
14,7200,28.88,2020
14,7300,25.51,2020
14,7400,24.61,2020
14,7500,35.57,2020
14,7600,10.62,2020
14,8100,30.5,2020
14,8200,20.97,2020
14,9100,35.91,2020
14,9400,21.99,2020
14,1001,23.08,2020
15,1100,77.06,2020
15,1200,79.45,2020
15,1300,72.09,2020
15,1400,78.43,2020
15,1500,79.4,2020
15,1600,84.56,2020
15,1700,89.6,2020
15,1800,88.06,2020
15,1900,82.14,2020
15,2100,70.81,2020
15,3100,68.89,2020
15,3200,82.52,2020
15,3300,89.32,2020
15,3400,83.46,2020
15,3500,82.21,2020
15,3600,81.88,2020
15,5100,83.82,2020
15,5200,91.92,2020
15,5300,76.8,2020
15,6100,81.63,2020
15,6200,84.65,2020
15,6300,81.64,2020
15,6400,74.55,2020
15,6500,74.55,2020
15,7100,80.14,2020
15,7200,83.98,2020
15,7300,88.24,2020
15,7400,84.22,2020
15,7500,78.17,2020
15,7600,90.53,2020
15,8100,72.68,2020
15,8200,79.95,2020
15,9100,76.08,2020
15,9400,67.4,2020
15,1001,82.28,2020
16,1100,2.09,2020
16,1200,3.1,2020
16,1300,21.43,2020
16,1400,12.88,2020
16,1500,1.3,2020
16,1600,0.8,2020
16,1700,3.88,2020
16,1800,1.41,2020
16,1900,5.02,2020
16,2100,23.94,2020
16,3100,0.46,2020
16,3200,3.25,2020
16,3300,4.34,2020
16,3400,15.72,2020
16,3500,3.29,2020
16,3600,3.54,2020
16,5100,0.61,2020
16,5200,0.98,2020
16,5300,0.39,2020
16,6100,4.43,2020
16,6200,1.46,2020
16,6300,3.82,2020
16,6400,0.37,2020
16,6500,0,2020
16,7100,3.27,2020
16,7200,0.43,2020
16,7300,2.25,2020
16,7400,1.98,2020
16,7500,3.77,2020
16,7600,0,2020
16,8100,14.99,2020
16,8200,4.58,2020
16,9100,0,2020
16,9400,7.14,2020
16,1001,3.31,2020
17,1100,11.24,2020
17,1200,6.72,2020
17,1300,11.73,2020
17,1400,25.25,2020
17,1500,22.69,2020
17,1600,16.11,2020
17,1700,7.43,2020
17,1800,25.24,2020
17,1900,16.67,2020
17,2100,18.85,2020
17,3100,41.29,2020
17,3200,10.06,2020
17,3300,6.97,2020
17,3400,26.94,2020
17,3500,9.44,2020
17,3600,18.1,2020
17,5100,17.44,2020
17,5200,7.5,2020
17,5300,9.26,2020
17,6100,8.38,2020
17,6200,2.81,2020
17,6300,12.13,2020
17,6400,9.16,2020
17,6500,21.62,2020
17,7100,5.03,2020
17,7200,6.67,2020
17,7300,18.75,2020
17,7400,7.74,2020
17,7500,8.99,2020
17,7600,13.29,2020
17,8100,17.83,2020
17,8200,18.42,2020
17,9100,4.2,2020
17,9400,4.51,2020
17,1001,12.23,2020
18,1100,72.71,2020
18,1200,38.24,2020
18,1300,92.58,2020
18,1400,54.85,2020
18,1500,81.94,2020
18,1600,94.47,2020
18,1700,91.16,2020
18,1800,68.28,2020
18,1900,93.18,2020
18,2100,38.64,2020
18,3100,3.59,2020
18,3200,69.13,2020
18,3300,93.49,2020
18,3400,85.59,2020
18,3500,90.64,2020
18,3600,53.96,2020
18,5100,87.51,2020
18,5200,90.38,2020
18,5300,65.5,2020
18,6100,71.3,2020
18,6200,86.74,2020
18,6300,91.77,2020
18,6400,30.59,2020
18,6500,24.25,2020
18,7100,78.03,2020
18,7200,40.5,2020
18,7300,66.53,2020
18,7400,41.42,2020
18,7500,82.16,2020
18,7600,72.03,2020
18,8100,69.83,2020
18,8200,65.82,2020
18,9100,16.51,2020
18,9400,53.99,2020
18,1001,71.82,2020
19,1100,26.15,2020
19,1200,44.05,2020
19,1300,21.79,2020
19,1400,40.8,2020
19,1500,34.81,2020
19,1600,49.12,2020
19,1700,37.4,2020
19,1800,49.93,2020
19,1900,50.5,2020
19,2100,43.54,2020
19,3100,35.3,2020
19,3200,28.8,2020
19,3300,40.86,2020
19,3400,45.75,2020
19,3500,42.96,2020
19,3600,23.32,2020
19,5100,46.25,2020
19,5200,36.88,2020
19,5300,11.91,2020
19,6100,26.12,2020
19,6200,27.65,2020
19,6300,26.36,2020
19,6400,32.32,2020
19,6500,31.65,2020
19,7100,18.02,2020
19,7200,17.27,2020
19,7300,25.25,2020
19,7400,25.71,2020
19,7500,21.31,2020
19,7600,19.72,2020
19,8100,13.05,2020
19,8200,18.97,2020
19,9100,20.63,2020
19,9400,19.7,2020
19,1001,34.78,2020
20,1100,18.35,2020
20,1200,10.21,2020
20,1300,14.38,2020
20,1400,7.84,2020
20,1500,11.32,2020
20,1600,5.29,2020
20,1700,19.41,2020
20,1800,3.97,2020
20,1900,12.19,2020
20,2100,9.68,2020
20,3100,20.57,2020
20,3200,10.09,2020
20,3300,10.27,2020
20,3400,17.46,2020
20,3500,10.12,2020
20,3600,15.67,2020
20,5100,12.4,2020
20,5200,11.52,2020
20,5300,9.26,2020
20,6100,7.03,2020
20,6200,9.99,2020
20,6300,8.35,2020
20,6400,15.01,2020
20,6500,9.18,2020
20,7100,10.02,2020
20,7200,2.3,2020
20,7300,7.83,2020
20,7400,8.48,2020
20,7500,13.64,2020
20,7600,3.73,2020
20,8100,7.93,2020
20,8200,11.34,2020
20,9100,5.48,2020
20,9400,4.52,2020
20,1001,10.54,2020
21,1100,44.33,2020
21,1200,43.9,2020
21,1300,48.99,2020
21,1400,68.83,2020
21,1500,45.4,2020
21,1600,49.28,2020
21,1700,70.5,2020
21,1800,57.97,2020
21,1900,42.76,2020
21,2100,51.8,2020
21,3100,45.43,2020
21,3200,50.88,2020
21,3300,61.53,2020
21,3400,68.61,2020
21,3500,65.58,2020
21,3600,57.79,2020
21,5100,70.72,2020
21,5200,70.46,2020
21,5300,75.3,2020
21,6100,45.4,2020
21,6200,50.68,2020
21,6300,56.28,2020
21,6400,35.01,2020
21,6500,32.27,2020
21,7100,36.67,2020
21,7200,41.69,2020
21,7300,47.56,2020
21,7400,38.38,2020
21,7500,60.81,2020
21,7600,37.99,2020
21,8100,30.73,2020
21,8200,45.01,2020
21,9100,48.11,2020
21,9400,51.25,2020
21,1001,55.38,2020
22,1100,14.58,2020
22,1200,9.55,2020
22,1300,13.82,2020
22,1400,11.21,2020
22,1500,11.2,2020
22,1600,8.34,2020
22,1700,12.44,2020
22,1800,9.75,2020
22,1900,6.65,2020
22,2100,13.43,2020
22,3100,12.52,2020
22,3200,10.24,2020
22,3300,16.64,2020
22,3400,24.57,2020
22,3500,11.88,2020
22,3600,9.55,2020
22,5100,12.98,2020
22,5200,13.35,2020
22,5300,18.08,2020
22,6100,17.17,2020
22,6200,10.84,2020
22,6300,7.62,2020
22,6400,11,2020
22,6500,10.41,2020
22,7100,14.23,2020
22,7200,11.15,2020
22,7300,7.23,2020
22,7400,8.8,2020
22,7500,10.31,2020
22,7600,10.29,2020
22,8100,8.46,2020
22,8200,14.81,2020
22,9100,16.59,2020
22,9400,14.66,2020
22,1001,12.14,2020
23,1100,4.11,2020
23,1200,8.38,2020
23,1300,5.32,2020
23,1400,6.92,2020
23,1500,5.42,2020
23,1600,4.88,2020
23,1700,6.11,2020
23,1800,5.45,2020
23,1900,4.2,2020
23,2100,5.85,2020
23,3100,4.87,2020
23,3200,4.84,2020
23,3300,8.39,2020
23,3400,9.99,2020
23,3500,5.76,2020
23,3600,3.75,2020
23,5100,16.3,2020
23,5200,10.03,2020
23,5300,5.62,2020
23,6100,4.01,2020
23,6200,4.28,2020
23,6300,3.57,2020
23,6400,4.38,2020
23,6500,5.62,2020
23,7100,11.66,2020
23,7200,6.1,2020
23,7300,2.88,2020
23,7400,2.49,2020
23,7500,3.77,2020
23,7600,8.44,2020
23,8100,8.16,2020
23,8200,6.77,2020
23,9100,7.93,2020
23,9400,7.49,2020
23,1001,6.12,2020
24,1100,1.54,2020
24,1200,2.29,2020
24,1300,1.5,2020
24,1400,1.92,2020
24,1500,1.42,2020
24,1600,1.09,2020
24,1700,1.55,2020
24,1800,1.58,2020
24,1900,0.93,2020
24,2100,1.18,2020
24,3100,0.9,2020
24,3200,1.34,2020
24,3300,1.6,2020
24,3400,3.34,2020
24,3500,1.8,2020
24,3600,0.75,2020
24,5100,2.82,2020
24,5200,2.12,2020
24,5300,1.53,2020
24,6100,0.72,2020
24,6200,1.39,2020
24,6300,2.35,2020
24,6400,1.98,2020
24,6500,2.62,2020
24,7100,2.48,2020
24,7200,0.98,2020
24,7300,0.99,2020
24,7400,1.19,2020
24,7500,1.81,2020
24,7600,0.83,2020
24,8100,1.13,2020
24,8200,0.75,2020
24,9100,2.07,2020
24,9400,4.33,2020
24,1001,1.6,2020
25,1100,35.97,2020
25,1200,12.98,2020
25,1300,15.18,2020
25,1400,20.15,2020
25,1500,12.27,2020
25,1600,13.26,2020
25,1700,8.59,2020
25,1800,13.15,2020
25,1900,19.71,2020
25,2100,17.83,2020
25,3100,9.98,2020
25,3200,16.17,2020
25,3300,24.49,2020
25,3400,22.08,2020
25,3500,38.09,2020
25,3600,24.96,2020
25,5100,37.19,2020
25,5200,26,2020
25,5300,22.55,2020
25,6100,22.77,2020
25,6200,18.12,2020
25,6300,21.68,2020
25,6400,18.31,2020
25,6500,23.68,2020
25,7100,25.17,2020
25,7200,20.46,2020
25,7300,21.1,2020
25,7400,14.07,2020
25,7500,25.15,2020
25,7600,21.7,2020
25,8100,16.24,2020
25,8200,25.98,2020
25,9100,22.94,2020
25,9400,12.09,2020
25,1001,22.22,2020
26,1100,59.92,2020
26,1200,52.48,2020
26,1300,43.26,2020
26,1400,51.14,2020
26,1500,48.92,2020
26,1600,42.13,2020
26,1700,44.08,2020
26,1800,40.89,2020
26,1900,46.03,2020
26,2100,56.2,2020
26,3100,54.07,2020
26,3200,49.44,2020
26,3300,42.45,2020
26,3400,56.21,2020
26,3500,43.75,2020
26,3600,40.2,2020
26,5100,54.84,2020
26,5200,44.73,2020
26,5300,47.02,2020
26,6100,39.62,2020
26,6200,49.79,2020
26,6300,52.69,2020
26,6400,54.07,2020
26,6500,46.06,2020
26,7100,45.63,2020
26,7200,38.99,2020
26,7300,47.88,2020
26,7400,42.51,2020
26,7500,36.37,2020
26,7600,41.57,2020
26,8100,39.43,2020
26,8200,48.23,2020
26,9100,48.17,2020
26,9400,40.17,2020
26,1001,46.51,2020
27,1100,46.7,2020
27,1200,51.79,2020
27,1300,50.04,2020
27,1400,56.72,2020
27,1500,51,2020
27,1600,49.01,2020
27,1700,48.01,2020
27,1800,49.56,2020
27,1900,54.67,2020
27,2100,74.01,2020
27,3100,82,2020
27,3200,63.51,2020
27,3300,56.58,2020
27,3400,70.12,2020
27,3500,55.48,2020
27,3600,62.96,2020
27,5100,63.83,2020
27,5200,46.8,2020
27,5300,35.31,2020
27,6100,48.05,2020
27,6200,54.59,2020
27,6300,57.95,2020
27,6400,69.42,2020
27,6500,64.57,2020
27,7100,54.81,2020
27,7200,45.88,2020
27,7300,52.91,2020
27,7400,52.67,2020
27,7500,49.79,2020
27,7600,41.95,2020
27,8100,43.42,2020
27,8200,39.22,2020
27,9100,54.3,2020
27,9400,28.32,2020
27,1001,56.83,2020
28,1100,16.22,2020
28,1200,10.57,2020
28,1300,17.06,2020
28,1400,13.99,2020
28,1500,9.29,2020
28,1600,10.08,2020
28,1700,13.88,2020
28,1800,12.02,2020
28,1900,13.89,2020
28,2100,13.58,2020
28,3100,14.58,2020
28,3200,12.27,2020
28,3300,13.13,2020
28,3400,19.55,2020
28,3500,13.2,2020
28,3600,13.1,2020
28,5100,15.09,2020
28,5200,20.42,2020
28,5300,13.15,2020
28,6100,9.99,2020
28,6200,11.62,2020
28,6300,13.45,2020
28,6400,15.5,2020
28,6500,12.24,2020
28,7100,8.54,2020
28,7200,11.73,2020
28,7300,13.18,2020
28,7400,14.16,2020
28,7500,14.99,2020
28,7600,11.12,2020
28,8100,12.55,2020
28,8200,10.03,2020
28,9100,9.54,2020
28,9400,4.35,2020
28,1001,12.9,2020
29,1100,60.07,2020
29,1200,68.97,2020
29,1300,68.52,2020
29,1400,55.74,2020
29,1500,58.9,2020
29,1600,65.59,2020
29,1700,67.72,2020
29,1800,63.38,2020
29,1900,57.65,2020
29,2100,59.05,2020
29,3100,58.98,2020
29,3200,57.13,2020
29,3300,70.45,2020
29,3400,82.26,2020
29,3500,66.8,2020
29,3600,57.06,2020
29,5100,84.04,2020
29,5200,70.73,2020
29,5300,77.34,2020
29,6100,64.62,2020
29,6200,59.73,2020
29,6300,66.94,2020
29,6400,58.83,2020
29,6500,57.44,2020
29,7100,56.73,2020
29,7200,61.17,2020
29,7300,60.46,2020
29,7400,66.85,2020
29,7500,60.17,2020
29,7600,64.51,2020
29,8100,69.97,2020
29,8200,57.28,2020
29,9100,71.27,2020
29,9400,79.5,2020
29,1001,64.47,2020
30,1100,91.73,2020
30,1200,90.51,2020
30,1300,100.22,2020
30,1400,93.65,2020
30,1500,85.54,2020
30,1600,85.99,2020
30,1700,88.95,2020
30,1800,84.15,2020
30,1900,92.7,2020
30,2100,100.31,2020
30,3100,84.3,2020
30,3200,80.01,2020
30,3300,82.11,2020
30,3400,89.1,2020
30,3500,80.67,2020
30,3600,80.02,2020
30,5100,76.48,2020
30,5200,60.77,2020
30,5300,74.18,2020
30,6100,83.18,2020
30,6200,86.63,2020
30,6300,82.45,2020
30,6400,76.61,2020
30,6500,87.46,2020
30,7100,97.72,2020
30,7200,75.16,2020
30,7300,87.07,2020
30,7400,81.55,2020
30,7500,115.33,2020
30,7600,88.75,2020
30,8100,93.57,2020
30,8200,80.67,2020
30,9100,76.83,2020
30,9400,80.25,2020
30,1001,83.18,2020
31,1100,12.5,2020
31,1200,14.94,2020
31,1300,12.07,2020
31,1400,27.08,2020
31,1500,17.02,2020
31,1600,25,2020
31,1700,26.47,2020
31,1800,23.19,2020
31,1900,4.65,2020
31,2100,9.76,2020
31,3100,27.71,2020
31,3200,25,2020
31,3300,23.16,2020
31,3400,22.22,2020
31,3500,21.21,2020
31,3600,21.43,2020
31,5100,19.57,2020
31,5200,1.59,2020
31,5300,25,2020
31,6100,16.07,2020
31,6200,50,2020
31,6300,22.22,2020
31,6400,22.22,2020
31,6500,16.67,2020
31,7100,36.36,2020
31,7200,37.5,2020
31,7300,34.92,2020
31,7400,23.53,2020
31,7500,36.36,2020
31,7600,12.5,2020
31,8100,30.3,2020
31,8200,36.36,2020
31,9100,18.42,2020
31,9400,14.58,2020
31,1001,26.37,2020
1,1100,11.59,2021
1,1200,11.27,2021
1,1300,18.97,2021
1,1400,26.35,2021
1,1500,22.12,2021
1,1600,18.3,2021
1,1700,25.35,2021
1,1800,18.57,2021
1,1900,18.06,2021
1,2100,14.64,2021
1,3100,16.05,2021
1,3200,24.44,2021
1,3300,25.96,2021
1,3400,56.79,2021
1,3500,19.81,2021
1,3600,12.24,2021
1,5100,29.41,2021
1,5200,47.97,2021
1,5300,2.44,2021
1,6100,12.43,2021
1,6200,20.4,2021
1,6300,19.05,2021
1,6400,29.65,2021
1,6500,9.69,2021
1,7100,20.71,2021
1,7200,13.74,2021
1,7300,10.03,2021
1,7400,7.27,2021
1,7500,0.46,2021
1,7600,7.03,2021
1,8100,14.95,2021
1,8200,8.1,2021
1,9100,18.95,2021
1,9400,19.38,2021
1,1001,20.69,2021
2,1100,62.47,2021
2,1200,63.87,2021
2,1300,60.47,2021
2,1400,61.27,2021
2,1500,57.33,2021
2,1600,55.33,2021
2,1700,59.13,2021
2,1800,53.87,2021
2,1900,53.87,2021
2,2100,67.87,2021
2,3100,74.47,2021
2,3200,57.4,2021
2,3300,51.67,2021
2,3400,64.27,2021
2,3500,52.53,2021
2,3600,59.53,2021
2,5100,60.4,2021
2,5200,49.2,2021
2,5300,51.27,2021
2,6100,49.67,2021
2,6200,57.6,2021
2,6300,55.6,2021
2,6400,65.6,2021
2,6500,60.73,2021
2,7100,64.13,2021
2,7200,59.27,2021
2,7300,56.4,2021
2,7400,60.87,2021
2,7500,52.67,2021
2,7600,53.07,2021
2,8100,66.87,2021
2,8200,60.6,2021
2,9100,51.27,2021
2,9400,45.07,2021
2,1001,56.93,2021
3,1100,79.78,2021
3,1200,73.72,2021
3,1300,78.28,2021
3,1400,73.78,2021
3,1500,72.44,2021
3,1600,69.67,2021
3,1700,75.94,2021
3,1800,70.72,2021
3,1900,67.61,2021
3,2100,72.11,2021
3,3100,72.61,2021
3,3200,70.06,2021
3,3300,70.94,2021
3,3400,86.89,2021
3,3500,74.22,2021
3,3600,72.33,2021
3,5100,74.44,2021
3,5200,77.22,2021
3,5300,73.33,2021
3,6100,70.28,2021
3,6200,70.78,2021
3,6300,71.17,2021
3,6400,76.72,2021
3,6500,71.89,2021
3,7100,71.89,2021
3,7200,73.5,2021
3,7300,75.11,2021
3,7400,76,2021
3,7500,72.83,2021
3,7600,71.44,2021
3,8100,77.61,2021
3,8200,76,2021
3,9100,72.94,2021
3,9400,61.72,2021
3,1001,72.67,2021
4,1100,74.38,2021
4,1200,65.43,2021
4,1300,73.99,2021
4,1400,74.01,2021
4,1500,70.23,2021
4,1600,62.77,2021
4,1700,76.55,2021
4,1800,83.17,2021
4,1900,84.45,2021
4,2100,83.42,2021
4,3100,82.01,2021
4,3200,73.02,2021
4,3300,89.11,2021
4,3400,99.01,2021
4,3500,90.03,2021
4,3600,62.9,2021
4,5100,81.47,2021
4,5200,67.06,2021
4,5300,54.02,2021
4,6100,35.97,2021
4,6200,78.67,2021
4,6300,89.76,2021
4,6400,81.23,2021
4,6500,74.82,2021
4,7100,80.83,2021
4,7200,78.8,2021
4,7300,67.9,2021
4,7400,78.16,2021
4,7500,89.95,2021
4,7600,67.55,2021
4,8100,53.35,2021
4,8200,49.65,2021
4,9100,49.97,2021
4,9400,35.65,2021
4,1001,74.69,2021
5,1100,74.47,2021
5,1200,55.38,2021
5,1300,56.82,2021
5,1400,69.84,2021
5,1500,39.36,2021
5,1600,52.38,2021
5,1700,43.36,2021
5,1800,73.16,2021
5,1900,46.07,2021
5,2100,54.71,2021
5,3100,71.98,2021
5,3200,53.56,2021
5,3300,59.87,2021
5,3400,43.53,2021
5,3500,44.47,2021
5,3600,43.58,2021
5,5100,79.76,2021
5,5200,63.59,2021
5,5300,50.08,2021
5,6100,34.26,2021
5,6200,50.76,2021
5,6300,46.06,2021
5,6400,40.16,2021
5,6500,38.07,2021
5,7100,31.96,2021
5,7200,33.6,2021
5,7300,68.34,2021
5,7400,53.84,2021
5,7500,24.89,2021
5,7600,36.57,2021
5,8100,45.85,2021
5,8200,34.55,2021
5,9100,34.68,2021
5,9400,31.76,2021
6,1001,52.61,2021
6,1100,75.69,2021
6,1200,59.77,2021
6,1300,72.25,2021
6,1400,74.25,2021
6,1500,65.83,2021
6,1600,53.71,2021
6,1700,78.86,2021
6,1800,66.46,2021
6,1900,48.12,2021
6,2100,68.05,2021
6,3100,74.02,2021
6,3200,61.01,2021
6,3300,65.26,2021
6,3400,94.45,2021
6,3500,70.7,2021
6,3600,66.34,2021
6,5100,46.33,2021
6,5200,79.08,2021
6,5300,35.19,2021
6,6100,38.94,2021
6,6200,62.6,2021
6,6300,62.8,2021
6,6400,75.67,2021
6,6500,90.88,2021
6,7100,59.02,2021
6,7200,50.59,2021
6,7300,80.61,2021
6,7400,32.82,2021
6,7500,50.19,2021
6,7600,48.69,2021
6,8100,56.8,2021
6,8200,67.05,2021
6,9100,80.97,2021
6,9400,23.89,2021
6,1001,64.81,2021
7,1100,94.81,2021
7,1200,93.14,2021
7,1300,94.41,2021
7,1400,92.45,2021
7,1500,91.35,2021
7,1600,91.4,2021
7,1700,93.47,2021
7,1800,90.62,2021
7,1900,89.35,2021
7,2100,95.47,2021
7,3100,91.76,2021
7,3200,88.2,2021
7,3300,90.41,2021
7,3400,95.9,2021
7,3500,91.73,2021
7,3600,89.98,2021
7,5100,94.71,2021
7,5200,93.51,2021
7,5300,91.33,2021
7,6100,88.97,2021
7,6200,90.59,2021
7,6300,89.45,2021
7,6400,93.82,2021
7,6500,92.03,2021
7,7100,90.46,2021
7,7200,88.98,2021
7,7300,89.27,2021
7,7400,91.66,2021
7,7500,86.95,2021
7,7600,90.02,2021
7,8100,93.68,2021
7,8200,92.14,2021
7,9100,92.4,2021
7,9400,73.14,2021
